"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.710159950E-1,1.348805428E-2,7.458209991E-3,2.651119232E-2
7.760353700E-1,1.584720612E-2,-1.676440239E-3,1.805305481E-2
7.810547450E-1,2.061146498E-2,1.418817043E-2,7.286071777E-3
7.860741200E-1,2.170109749E-2,1.449561119E-2,8.487701416E-3
7.910934950E-1,4.517179728E-2,1.824116707E-2,1.754760742E-4
7.961128700E-1,4.008084536E-2,1.725673676E-2,-6.883621216E-3
8.011322450E-1,4.345399141E-2,1.273667812E-2,-1.270294189E-2
8.061516200E-1,4.806256294E-2,1.292645931E-2,-4.252433777E-3
8.111709950E-1,3.253370523E-2,5.994677544E-3,5.607604980E-4
8.161903700E-1,3.260433674E-2,8.591771126E-3,-7.734298706E-3
8.212097450E-1,3.503841162E-2,7.581830025E-3,-8.840560913E-3
8.262291200E-1,2.446275949E-2,8.950710297E-3,-6.384849548E-3
8.312484950E-1,2.229547501E-2,6.771087646E-3,4.365921021E-3
8.362678700E-1,4.725635052E-3,-2.500891685E-3,-1.583766937E-2
8.412872450E-1,8.675754070E-3,9.668946266E-3,-1.569366455E-2
8.463066200E-1,1.734888554E-2,1.226961613E-2,8.197784424E-3
8.513259950E-1,3.417015076E-3,1.966571808E-2,3.409385681E-3
8.563453700E-1,5.069911480E-3,2.925240993E-2,5.756378174E-3
8.613647450E-1,7.656812668E-4,2.936661243E-2,2.170562744E-3
8.663841200E-1,3.922349215E-2,1.883506775E-2,-1.907348633E-4
8.714034950E-1,2.150732279E-2,2.017593384E-2,1.288890839E-2
8.764228700E-1,2.531510592E-2,4.642665386E-2,9.238243103E-3
8.814422450E-1,3.381627798E-2,2.623164654E-2,2.073287964E-3
8.864616200E-1,3.277480602E-2,2.766859531E-2,-2.689361572E-4
8.914809950E-1,3.164011240E-2,2.900433540E-2,-2.241134644E-4
8.965003700E-1,2.569317818E-2,4.820120335E-2,3.401756287E-3
9.015197450E-1,2.925491333E-2,1.381134987E-2,-3.685951233E-3
9.065391200E-1,2.082127333E-2,1.292574406E-2,2.015781403E-2
9.115584950E-1,6.537139416E-3,1.795232296E-2,-1.316070557E-3
9.165778700E-1,5.471169949E-3,2.889931202E-2,3.506660461E-3
9.215972450E-1,1.268815994E-2,2.792334557E-2,-3.571510315E-3
9.266166200E-1,3.222525120E-3,1.743793488E-2,9.155273438E-5
9.316359950E-1,1.283496618E-2,1.532065868E-2,1.083850861E-2
9.366553700E-1,1.053929329E-2,-5.872368813E-3,4.852294922E-3
9.416747450E-1,3.511786461E-3,1.700794697E-2,-1.087188721E-3
9.466941200E-1,1.201146841E-2,4.153013229E-3,-1.032829285E-3
9.517134950E-1,1.101195812E-2,1.041436195E-2,4.955291748E-3
9.567354740E-1,1.830816269E-2,-1.302719116E-3,4.936218262E-3
9.617570890E-1,1.850688457E-2,-1.998281479E-2,-1.015663147E-3
9.667766200E-1,2.469563484E-2,-5.322694778E-3,1.888275146E-4
9.717959950E-1,2.148830891E-2,-9.798049927E-3,2.552986145E-3
9.768153700E-1,4.080224037E-2,-4.756808281E-3,1.677036285E-2
9.818347450E-1,3.030759096E-2,3.729820251E-3,7.108688354E-3
9.868541200E-1,3.413093090E-2,-8.817911148E-4,4.657745361E-3
