"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.129729911E0,2.825289965E-3,-2.842416763E-1,1.729478836E-1
3.139792987E0,1.481056213E-2,-2.685294151E-1,2.221097946E-1
3.149855987E0,5.948665738E-2,-1.691236496E-1,1.012887955E-1
3.159955187E0,1.118591428E-1,2.474594116E-2,-1.492280960E-1
3.170052062E0,1.572091877E-1,2.861397266E-1,-2.584247589E-1
3.180146885E0,1.145206690E-1,4.055337906E-1,-3.423681259E-1
3.190239885E0,-2.696961164E-2,3.446447849E-1,-2.236890793E-1
3.200331200E0,-1.385436058E-1,1.559937000E-1,-1.392364502E-3
3.210421050E0,-1.385087669E-1,-5.036854744E-2,8.650684357E-2
3.220509716E0,-2.808660269E-2,-1.776349545E-1,8.729076385E-2
3.230597261E0,8.500853181E-2,-1.847486496E-1,5.137252808E-2
3.240718391E0,1.214031875E-1,-1.230990887E-1,8.325576782E-4
3.250845932E0,8.795428276E-2,-2.742862701E-2,1.276206970E-2
3.262123971E0,3.551235795E-2,-8.638620377E-3,-1.133728027E-2
3.272182971E0,4.638403654E-3,-1.475453377E-2,-4.299831390E-2
3.282242971E0,4.979670048E-3,-4.981088638E-2,-3.644084930E-2
3.292304971E0,2.889707685E-2,-2.906250954E-2,-1.520729065E-2
3.302367304E0,4.749149084E-2,-1.707911491E-2,2.073955536E-2
3.312430304E0,3.970101476E-2,7.121086121E-3,-5.461692810E-3
3.322492904E0,2.205985785E-2,1.898431778E-2,-5.813026428E-2
3.332555904E0,5.401700735E-3,2.354669571E-2,3.767013550E-2
3.342618904E0,-8.945494890E-3,-1.399040222E-2,3.570556641E-2
3.352682029E0,-2.931857109E-2,-6.539058685E-2,1.033096313E-1
3.362744695E0,1.339447498E-2,-1.062142849E-1,8.186340332E-2
3.372806795E0,5.435001850E-2,-8.961915970E-2,-3.621864319E-2
3.382869067E0,1.030771732E-1,-2.093052864E-2,-8.991336823E-2
3.392931233E0,7.487717271E-2,4.968953133E-2,-3.761482239E-2
3.403034156E0,-6.099879742E-3,1.247587204E-1,-3.238296509E-2
3.413133941E0,-5.679729581E-2,1.622767448E-1,-6.511306763E-2
3.423230874E0,-5.287006497E-2,1.186056137E-1,-6.182098389E-2
3.433325499E0,-1.987755299E-2,5.876874924E-2,-1.760864258E-2
3.443417910E0,2.313548326E-2,-2.627372742E-2,6.895065308E-4
3.453508576E0,6.082004309E-2,-7.441425323E-2,3.856563568E-2
3.463597576E0,5.051076412E-2,-8.674979210E-2,3.570747375E-2
3.473685076E0,4.540675879E-2,-6.588888168E-2,7.100868225E-2
3.483810076E0,5.274748802E-2,-3.855204582E-2,5.572700500E-2
3.493932166E0,6.206446886E-2,1.654577255E-2,5.205631256E-2
3.504051644E0,4.238396883E-2,3.925776482E-2,6.944847107E-2
3.514168685E0,4.447251558E-2,3.994369507E-2,-1.946449280E-3
3.524283485E0,1.143413782E-2,3.100085258E-2,-5.425453186E-2
3.534396100E0,3.652852774E-2,1.298618317E-2,2.528190613E-2
3.544506655E0,6.380480528E-2,-2.560138702E-2,1.435241699E-1
3.554615405E0,1.194217205E-1,6.422281265E-3,2.790222168E-1
3.564722301E0,6.380158663E-2,2.388644218E-2,1.557950974E-1
3.574827601E0,3.222340345E-2,-5.633950233E-2,-2.470321655E-1
3.584932834E0,-1.112639904E-3,-1.249592304E-1,-8.677959442E-2
3.595037967E0,-4.947590828E-2,-1.572046280E-1,-9.614372253E-2
3.605143133E0,-2.308583260E-2,-1.506245136E-1,1.782808304E-1
3.615248233E0,4.306679964E-2,-1.092920303E-1,2.689018250E-1
3.625353333E0,1.129443049E-1,-4.001688957E-2,1.835346222E-2
3.635458366E0,1.881936193E-1,1.596367359E-1,-9.721851349E-2
3.645584199E0,1.453546882E-1,2.938618660E-1,-8.310317993E-2
3.655710032E0,-1.987373829E-2,3.183703423E-1,-2.541732788E-2
3.665836032E0,-1.481696367E-1,2.731828690E-1,7.389640808E-2
3.675962298E0,-1.811647117E-1,1.699693203E-1,6.048965454E-2
3.686088598E0,-1.241721213E-1,7.014846802E-2,5.123424530E-2
3.696215098E0,9.450912476E-4,-8.581399918E-3,2.018070221E-2
3.706324064E0,1.117430329E-1,-1.184465885E-1,1.545715332E-2
3.716433197E0,1.639837623E-1,-1.605887413E-1,6.613826752E-2
3.727830971E0,1.153113842E-1,-1.471791267E-1,4.042148590E-2
3.737900971E0,8.146548271E-2,-1.289861202E-1,3.861427307E-2
3.747963971E0,2.891534567E-2,-7.257413864E-2,4.632282257E-2
3.758027471E0,-4.326701164E-3,-1.171827316E-2,-1.075935364E-2
3.768090471E0,-8.974492550E-3,7.784366608E-4,-6.802082062E-2
3.778153721E0,-9.817063808E-3,1.309990883E-2,-1.276302338E-2
3.788216521E0,5.773246288E-3,3.334188461E-2,6.435585022E-2
3.798279187E0,1.037073135E-2,2.310252190E-2,7.702636719E-2
3.808341044E0,3.242415190E-2,-1.836895943E-2,9.918594360E-2
3.818403044E0,2.554047108E-2,-3.907132149E-2,4.683017731E-2
3.828465044E0,4.877424240E-2,-5.179762840E-2,6.093978882E-2
3.838526844E0,4.935616255E-2,-3.706407547E-2,7.578849792E-3
3.848588207E0,6.254768372E-2,2.978754044E-2,-3.646564484E-2
3.858649623E0,5.553740263E-2,9.234237671E-2,3.212738037E-2
3.868713007E0,3.881460428E-2,8.818650246E-2,4.818820953E-2
3.878776364E0,3.843426704E-2,7.454681396E-2,6.191635132E-2
3.888881830E0,9.193658829E-3,7.316303253E-2,3.745937347E-2
