"Time (s)","w","x","y","z"
2.407470745E0,4.549227244E-1,-5.678327754E-2,-4.147048295E-2,8.877506256E-1
2.417567568E0,4.555393939E-1,-5.838259682E-2,-4.027552530E-2,8.873856068E-1
2.427505381E0,4.555757838E-1,-6.046594307E-2,-3.864545003E-2,8.872998953E-1
2.437354131E0,4.553915829E-1,-6.223982573E-2,-3.677102923E-2,8.873514533E-1
2.447588766E0,4.552349139E-1,-6.325703114E-2,-3.476871923E-2,8.874406219E-1
2.457501943E0,4.551610497E-1,-6.358160079E-2,-3.262023255E-2,8.875368834E-1
2.467624652E0,4.553046840E-1,-6.350003183E-2,-3.039375506E-2,8.875480890E-1
2.477654235E0,4.557001644E-1,-6.329689920E-2,-2.799856476E-2,8.874384165E-1
2.487728975E0,4.561846759E-1,-6.311739236E-2,-2.544070780E-2,8.872792721E-1
2.497641162E0,4.565694425E-1,-6.290979683E-2,-2.290940844E-2,8.871650696E-1
2.508111475E0,4.568107447E-1,-6.261695176E-2,-2.050908841E-2,8.871203065E-1
2.517705120E0,4.569935678E-1,-6.210761145E-2,-1.834224723E-2,8.871093988E-1
2.527919183E0,4.571409520E-1,-6.138396263E-2,-1.643898897E-2,8.871211410E-1
2.537848610E0,4.571887436E-1,-6.052402779E-2,-1.468957774E-2,8.871862888E-1
2.547966475E0,4.570693541E-1,-5.968064815E-2,-1.292159967E-2,8.873324394E-1
2.558023037E0,4.567937417E-1,-5.901824683E-2,-1.107470412E-2,8.875436187E-1
2.568113037E0,4.565208975E-1,-5.847255141E-2,-9.108018130E-3,8.877424598E-1
2.578000329E0,4.563454445E-1,-5.795112625E-2,-6.883845665E-3,8.878868818E-1
2.588148245E0,4.562941894E-1,-5.744853988E-2,-4.335150123E-3,8.879619837E-1
2.598159287E0,4.563499879E-1,-5.678592250E-2,-1.738039078E-3,8.879848123E-1
2.608226318E0,4.564648978E-1,-5.588353053E-2,6.605898379E-4,8.879844546E-1
2.618220485E0,4.565687530E-1,-5.480610207E-2,2.702056663E-3,8.879943490E-1
2.628356422E0,4.567120301E-1,-5.357557163E-2,4.238722380E-3,8.879897594E-1
2.638219131E0,4.568946004E-1,-5.227483064E-2,5.283366889E-3,8.879677653E-1
2.648136527E0,4.571021062E-1,-5.118978769E-2,6.091312505E-3,8.879190087E-1
2.658178350E0,4.574186533E-1,-5.037061870E-2,6.874229759E-3,8.877971172E-1
2.668224652E0,4.577498275E-1,-4.968011379E-2,7.776145823E-3,8.876578808E-1
2.678199235E0,4.579106876E-1,-4.884325713E-2,8.714254946E-3,8.876126409E-1
2.688283350E0,4.578866008E-1,-4.759586230E-2,9.589071386E-3,8.876838088E-1
2.698316579E0,4.576305820E-1,-4.599009827E-2,1.034647413E-2,8.878919482E-1
2.708485381E0,4.571941646E-1,-4.423671216E-2,1.101423521E-2,8.881977797E-1
2.718582100E0,4.566485123E-1,-4.247142747E-2,1.158042904E-2,8.885573745E-1
2.728679652E0,4.561642979E-1,-4.078225791E-2,1.197358128E-2,8.888799548E-1
2.738417256E0,4.558965130E-1,-3.935945034E-2,1.229517721E-2,8.890770674E-1
2.748760381E0,4.558458828E-1,-3.835071996E-2,1.269851997E-2,8.891414404E-1
2.758583922E0,4.560083724E-1,-3.756859899E-2,1.299266052E-2,8.890872598E-1
2.768851214E0,4.564054291E-1,-3.688591346E-2,1.314729452E-2,8.889098167E-1
2.779872308E0,4.569280720E-1,-3.633886948E-2,1.318647340E-2,8.886632323E-1
2.790114964E0,4.573395283E-1,-3.603407741E-2,1.324200816E-2,8.884631395E-1
2.800653089E0,4.573406247E-1,-3.589339927E-2,1.335378550E-2,8.884665966E-1
2.810138193E0,4.569025198E-1,-3.576739877E-2,1.337544154E-2,8.886967301E-1
2.820679131E0,4.561908733E-1,-3.556542099E-2,1.319307648E-2,8.890730739E-1
2.830237985E0,4.554261900E-1,-3.534954786E-2,1.279820781E-2,8.894793987E-1
2.840729443E0,4.547644931E-1,-3.519353271E-2,1.225038525E-2,8.898317814E-1
2.850345850E0,4.542168177E-1,-3.520950302E-2,1.171359047E-2,8.901180625E-1
2.860652360E0,4.537777307E-1,-3.563723341E-2,1.139351912E-2,8.903291225E-1
2.870428610E0,4.534426504E-1,-3.631129488E-2,1.113458909E-2,8.904758692E-1
2.880640537E0,4.531450885E-1,-3.703539073E-2,1.075056847E-2,8.906022310E-1
2.890547985E0,4.527810712E-1,-3.768678010E-2,1.014821231E-2,8.907670975E-1
2.900643297E0,4.522700202E-1,-3.821496665E-2,9.299928322E-3,8.910134435E-1
2.910576370E0,4.515891802E-1,-3.853924572E-2,8.189816028E-3,8.913556337E-1
2.920732568E0,4.507449014E-1,-3.862389177E-2,6.865063682E-3,8.917903900E-1
2.930626631E0,4.498183550E-1,-3.866299242E-2,5.491434596E-3,8.922659159E-1
2.941150537E0,4.488776198E-1,-3.869697824E-2,4.163348582E-3,8.927452564E-1
2.950733558E0,4.480242404E-1,-3.872865066E-2,2.919146093E-3,8.931773901E-1
2.961242308E0,4.472568647E-1,-3.889985755E-2,1.936804038E-3,8.935571313E-1
2.970293245E0,4.465697040E-1,-3.907346725E-2,1.088502700E-3,8.938946128E-1
2.981376214E0,4.459135878E-1,-3.925891966E-2,3.336584195E-4,8.942145705E-1
2.990865329E0,4.453079773E-1,-3.936620802E-2,-3.734549973E-4,8.945115805E-1
3.000917047E0,4.448703205E-1,-3.915645927E-2,-7.881480851E-4,8.947382569E-1
3.010957568E0,4.446330684E-1,-3.941242024E-2,-1.119152876E-3,8.948445916E-1
3.017408506E0,4.445940804E-1,-3.975864872E-2,-1.212400151E-3,8.948485255E-1
3.027482881E0,4.446927393E-1,-4.012626410E-2,-1.176561113E-3,8.947831392E-1
3.037311162E0,4.448564468E-1,-4.046513140E-2,-1.205112436E-3,8.946864605E-1
3.047395016E0,4.450135512E-1,-4.058546200E-2,-1.507751644E-3,8.946024179E-1
3.057422100E0,4.451042465E-1,-4.037579149E-2,-2.202455886E-3,8.945653439E-1
3.067653141E0,4.452316090E-1,-4.015344009E-2,-3.183272667E-3,8.945090175E-1
3.077509287E0,4.455240101E-1,-4.018374905E-2,-4.110289738E-3,8.943582773E-1
3.087702204E0,4.460802507E-1,-4.070577770E-2,-4.672975745E-3,8.940545917E-1
3.097564964E0,4.468203228E-1,-4.149235785E-2,-4.815056454E-3,8.936480284E-1
3.107784808E0,4.475526949E-1,-4.233106226E-2,-4.634270445E-3,8.932430744E-1
