"Time (s)","w","x","y","z"
2.337419640E0,2.985203246E-1,4.779008217E-3,-3.308359161E-2,9.538177252E-1
2.347185577E0,2.985224856E-1,4.523969255E-3,-3.371765837E-2,9.537960887E-1
2.357282035E0,2.985598805E-1,4.324742127E-3,-3.424486145E-2,9.537665248E-1
2.367276046E0,2.985960299E-1,4.199261777E-3,-3.474837542E-2,9.537375569E-1
2.377291463E0,2.986040882E-1,2.640690189E-3,-3.763435408E-2,9.536311030E-1
2.387336515E0,2.986338382E-1,1.244999235E-3,-4.025182873E-2,9.535177350E-1
2.397428285E0,2.986465396E-1,-8.207123028E-5,-4.256820679E-2,9.534139633E-1
2.407449535E0,2.986626069E-1,-1.330766245E-3,-4.461995885E-2,9.533141851E-1
2.417489275E0,2.986711362E-1,-2.415572759E-3,-4.642651603E-2,9.532231092E-1
2.427522973E0,2.986655698E-1,-3.315520473E-3,-4.804056510E-2,9.531421661E-1
2.437568650E0,2.986689266E-1,-4.133865703E-3,-4.948598146E-2,9.530639648E-1
2.447594483E0,2.986769324E-1,-4.907195456E-3,-5.079043657E-2,9.529891610E-1
2.457606567E0,2.986821721E-1,-5.590238143E-3,-5.194521695E-2,9.529215097E-1
2.467664067E0,2.986779908E-1,-6.169222295E-3,-5.295665935E-2,9.528635740E-1
2.477667140E0,2.986758332E-1,-6.674592849E-3,-5.385547131E-2,9.528104663E-1
2.487740838E0,2.986753375E-1,-7.120303344E-3,-5.462552235E-2,9.527635574E-1
2.497644588E0,2.986942347E-1,-7.469541859E-3,-5.531944707E-2,9.527149200E-1
2.507825785E0,2.987045420E-1,-7.767434232E-3,-5.591450259E-2,9.526745677E-1
2.517647660E0,2.987391056E-1,-8.067698218E-3,-5.640417710E-2,9.526323676E-1
2.527872608E0,2.987767292E-1,-8.360131644E-3,-5.683712661E-2,9.525923133E-1
2.537671410E0,2.988195766E-1,-8.616726846E-3,-5.723050237E-2,9.525530338E-1
2.547990108E0,2.988527518E-1,-8.835515007E-3,-5.754881725E-2,9.525214434E-1
2.557792608E0,2.988964519E-1,-8.993103169E-3,-5.779512599E-2,9.524913430E-1
2.568049848E0,2.989330559E-1,-9.072517045E-3,-5.797131732E-2,9.524683952E-1
2.577651410E0,2.989808574E-1,-9.141018614E-3,-5.810267478E-2,9.524447322E-1
2.587851410E0,2.990223576E-1,-9.246117435E-3,-5.820849165E-2,9.524242282E-1
2.597676775E0,2.990574016E-1,-9.411289357E-3,-5.830521137E-2,9.524056911E-1
2.607950994E0,2.990989091E-1,-9.580107406E-3,-5.838409811E-2,9.523861408E-1
2.617971150E0,2.991356272E-1,-9.725684300E-3,-5.841983482E-2,9.523709416E-1
2.628282088E0,2.991711199E-1,-9.812985547E-3,-5.840032920E-2,9.523600936E-1
2.638330265E0,2.992172516E-1,-9.870834649E-3,-5.831942335E-2,9.523499608E-1
2.648422660E0,2.992816552E-1,-9.869162925E-3,-5.819935352E-2,9.523370862E-1
2.658404796E0,2.993097781E-1,-9.759823792E-3,-5.811699852E-2,9.523344040E-1
2.668481671E0,2.993227003E-1,-9.842086583E-3,-5.802771449E-2,9.523349404E-1
2.678482608E0,2.993891240E-1,-1.051911153E-2,-5.769246444E-2,9.523271918E-1
2.688511463E0,2.994534208E-1,-1.071487088E-2,-5.745013803E-2,9.523194432E-1
2.698594900E0,2.993937177E-1,-9.723150171E-3,-5.782974511E-2,9.523258805E-1
2.708572244E0,2.993253153E-1,-8.599286899E-3,-5.827379227E-2,9.523311257E-1
2.718618442E0,2.993413539E-1,-8.455377072E-3,-5.822998285E-2,9.523300529E-1
2.728658181E0,2.994315758E-1,-8.996857330E-3,-5.788769573E-2,9.523175955E-1
2.738685004E0,2.995099081E-1,-9.368569590E-3,-5.768396333E-2,9.523017406E-1
2.748748285E0,2.995085054E-1,-9.380944073E-3,-5.767053738E-2,9.523028731E-1
2.758865160E0,2.995329504E-1,-9.424373507E-3,-5.751463398E-2,9.523041844E-1
2.768803858E0,2.996069758E-1,-9.606329724E-3,-5.709744990E-2,9.523041844E-1
2.778820369E0,2.996745923E-1,-9.689692408E-3,-5.670129880E-2,9.523057342E-1
2.788913806E0,2.997203651E-1,-9.621021338E-3,-5.645852536E-2,9.523064494E-1
2.798942973E0,2.997494620E-1,-9.566157125E-3,-5.631117150E-2,9.523065686E-1
