"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.116223432E0,1.657287776E-2,-3.300642967E-2,1.596546173E-2
2.126271432E0,1.799775660E-2,-1.267337799E-2,-1.215934753E-3
2.136315432E0,2.921505272E-2,-9.552240372E-3,-1.856803894E-2
2.146361932E0,2.654379606E-2,-2.798080444E-2,2.374649048E-3
2.156406932E0,-2.285584807E-3,-3.662443161E-2,-2.449417114E-2
2.166451432E0,-9.337410331E-3,-8.600687981E-2,-3.462219238E-2
2.176496632E0,-2.364172041E-2,-7.720446587E-2,-4.687881470E-2
2.186541965E0,-1.417724788E-2,-6.317400932E-2,-5.178642273E-2
2.197483432E0,2.857547998E-2,-4.598474503E-2,-4.204273224E-2
2.207531432E0,4.499934614E-2,-3.311038017E-2,-1.536941528E-2
2.217580432E0,3.486689925E-2,-5.831766129E-2,1.816749573E-3
2.227629932E0,5.572617054E-3,-6.188249588E-2,-9.691238403E-3
2.237678932E0,4.851520061E-4,-9.437823296E-2,-4.520416260E-3
2.247727432E0,-3.345313668E-2,-9.802746773E-2,-8.881568909E-3
2.257776232E0,-3.854681551E-2,-8.274579048E-2,-6.121063232E-2
2.267824732E0,-3.849069774E-2,-1.130051613E-1,-3.934764862E-2
2.278775432E0,1.689483225E-2,-4.006290436E-2,-1.739788055E-2
2.288827432E0,5.337952077E-2,8.558273315E-3,-1.235294342E-2
2.298876432E0,6.809830666E-2,4.425764084E-2,1.150226593E-2
2.308924432E0,4.397885501E-2,-6.032013893E-2,-2.739715576E-2
2.318971765E0,8.074805140E-3,-6.298279762E-2,-2.597999573E-2
2.329020265E0,4.653787613E-2,5.437994003E-2,4.977130890E-2
2.339068865E0,1.325923204E-2,8.501243591E-2,5.110359192E-2
2.349117698E0,-1.773592830E-2,8.661746979E-4,-1.542091370E-2
2.360065432E0,-5.367775261E-2,-1.308987141E-1,-1.545391083E-1
2.370115432E0,-7.977780700E-2,-2.466595173E-1,-1.230735779E-1
2.380162432E0,-2.064009011E-2,-1.806993484E-1,6.808853149E-2
2.390211432E0,7.621672750E-2,-5.000257492E-2,4.229736328E-2
2.400259765E0,8.793956041E-2,2.038478851E-4,-3.194332123E-2
2.410308765E0,4.498140514E-2,-3.661370277E-2,-8.734321594E-2
2.420357765E0,-1.932001114E-2,-1.413729191E-1,-9.192657471E-2
2.430407098E0,-1.403674483E-2,-1.934602261E-1,-1.076145172E-1
2.441358432E0,-1.188596040E-1,-9.491658211E-2,-3.870582581E-2
2.451410432E0,3.183597326E-2,3.660345078E-2,1.960964203E-1
2.461460432E0,3.625881672E-2,-1.651024818E-2,6.688976288E-2
2.471509932E0,-3.708902001E-2,-9.880113602E-2,-5.707740784E-2
2.481559265E0,-1.263652742E-2,-1.273400784E-1,-7.465553284E-2
